2026-09-07 01:02:22 ok       ours=1/3 foreign=1 mem=550/8151MiB util=98% | 31048:08_hmc_seed_benchmark.py; 9244:unknown
2026-09-07 01:04:24 ok       ours=1/3 foreign=1 mem=550/8151MiB util=89% | 31048:08_hmc_seed_benchmark.py; 9244:unknown
2026-09-07 01:06:25 ok       ours=1/3 foreign=1 mem=550/8151MiB util=92% | 31048:08_hmc_seed_benchmark.py; 9244:unknown
2026-09-07 01:08:27 ok       ours=0/3 foreign=1 mem=0/8151MiB util=0% | 9244:unknown
2026-09-07 01:10:28 ok       ours=0/3 foreign=1 mem=0/8151MiB util=0% | 9244:unknown
2026-09-07 01:12:30 ok       ours=0/3 foreign=1 mem=0/8151MiB util=0% | 9244:unknown
2026-09-07 01:14:31 ok       ours=0/3 foreign=1 mem=0/8151MiB util=0% | 9244:unknown
2026-09-07 01:16:33 ok       ours=0/3 foreign=1 mem=0/8151MiB util=0% | 9244:unknown
2026-09-07 01:18:35 ok       ours=0/3 foreign=1 mem=0/8151MiB util=0% | 9244:unknown
2026-09-07 01:20:36 ok       ours=0/3 foreign=1 mem=0/8151MiB util=0% | 9244:unknown
2026-09-07 01:22:38 ok       ours=0/3 foreign=1 mem=0/8151MiB util=0% | 9244:unknown
2026-09-07 01:24:39 ok       ours=0/3 foreign=1 mem=0/8151MiB util=0% | 9244:unknown
2026-09-07 01:26:41 ok       ours=0/3 foreign=1 mem=0/8151MiB util=0% | 9244:unknown
2026-09-07 01:28:42 ok       ours=0/3 foreign=1 mem=0/8151MiB util=0% | 9244:unknown
2026-09-07 01:30:44 ok       ours=0/3 foreign=1 mem=0/8151MiB util=0% | 9244:unknown
2026-09-07 01:32:45 ok       ours=0/3 foreign=1 mem=0/8151MiB util=0% | 9244:unknown
2026-09-07 01:34:47 ok       ours=0/3 foreign=1 mem=0/8151MiB util=0% | 9244:unknown
2026-09-07 01:36:48 ok       ours=0/3 foreign=1 mem=0/8151MiB util=0% | 9244:unknown
2026-09-07 01:38:50 ok       ours=0/3 foreign=1 mem=0/8151MiB util=0% | 9244:unknown
2026-09-07 01:40:51 ok       ours=0/3 foreign=1 mem=0/8151MiB util=0% | 9244:unknown
2026-09-07 01:42:53 ok       ours=0/3 foreign=1 mem=0/8151MiB util=0% | 9244:unknown
2026-09-07 01:44:55 ok       ours=0/3 foreign=1 mem=0/8151MiB util=0% | 9244:unknown
2026-09-07 01:46:56 ok       ours=0/3 foreign=1 mem=0/8151MiB util=0% | 9244:unknown
2026-09-07 01:48:58 ok       ours=0/3 foreign=1 mem=0/8151MiB util=0% | 9244:unknown
2026-09-07 01:50:59 ok       ours=0/3 foreign=1 mem=0/8151MiB util=0% | 9244:unknown
2026-09-07 01:53:01 ok       ours=0/3 foreign=1 mem=0/8151MiB util=0% | 9244:unknown
2026-09-07 01:55:02 ok       ours=0/3 foreign=1 mem=0/8151MiB util=0% | 9244:unknown
2026-09-07 01:57:04 ok       ours=0/3 foreign=1 mem=0/8151MiB util=0% | 9244:unknown
2026-09-07 01:59:05 ok       ours=0/3 foreign=1 mem=0/8151MiB util=0% | 9244:unknown
2026-09-07 02:01:07 ok       ours=0/3 foreign=1 mem=0/8151MiB util=0% | 9244:unknown
2026-09-07 02:03:08 ok       ours=0/3 foreign=1 mem=0/8151MiB util=0% | 9244:unknown
2026-09-07 02:05:10 ok       ours=0/3 foreign=1 mem=0/8151MiB util=0% | 9244:unknown
2026-09-07 02:07:11 ok       ours=0/3 foreign=1 mem=0/8151MiB util=0% | 9244:unknown
2026-09-07 02:09:13 ok       ours=0/3 foreign=1 mem=0/8151MiB util=0% | 9244:unknown
2026-09-07 02:11:14 ok       ours=0/3 foreign=1 mem=0/8151MiB util=0% | 9244:unknown
2026-09-07 02:13:16 ok       ours=0/3 foreign=1 mem=0/8151MiB util=0% | 9244:unknown
2026-09-07 02:15:17 ok       ours=0/3 foreign=1 mem=0/8151MiB util=0% | 9244:unknown
2026-09-07 02:17:19 ok       ours=0/3 foreign=1 mem=0/8151MiB util=0% | 9244:unknown
2026-09-07 02:19:20 ok       ours=0/3 foreign=1 mem=0/8151MiB util=0% | 9244:unknown
2026-09-07 02:21:22 ok       ours=0/3 foreign=1 mem=0/8151MiB util=0% | 9244:unknown
2026-09-07 02:23:23 ok       ours=0/3 foreign=1 mem=0/8151MiB util=0% | 9244:unknown
2026-09-07 02:25:25 ok       ours=0/3 foreign=1 mem=0/8151MiB util=0% | 9244:unknown
2026-09-07 02:27:26 ok       ours=0/3 foreign=1 mem=0/8151MiB util=0% | 9244:unknown
2026-09-07 02:29:28 ok       ours=0/3 foreign=1 mem=0/8151MiB util=0% | 9244:unknown
2026-09-07 02:31:29 ok       ours=0/3 foreign=1 mem=0/8151MiB util=0% | 9244:unknown
2026-09-07 02:33:31 ok       ours=0/3 foreign=1 mem=0/8151MiB util=0% | 9244:unknown
2026-09-07 02:35:32 ok       ours=0/3 foreign=1 mem=0/8151MiB util=0% | 9244:unknown
2026-09-07 02:37:34 ok       ours=0/3 foreign=1 mem=0/8151MiB util=0% | 9244:unknown
2026-09-07 02:39:35 ok       ours=0/3 foreign=1 mem=0/8151MiB util=0% | 9244:unknown
2026-09-07 02:41:37 ok       ours=0/3 foreign=1 mem=0/8151MiB util=0% | 9244:unknown
2026-09-07 02:43:38 ok       ours=0/3 foreign=1 mem=0/8151MiB util=0% | 9244:unknown
2026-09-07 02:45:40 ok       ours=0/3 foreign=1 mem=0/8151MiB util=0% | 9244:unknown
2026-09-07 02:47:41 ok       ours=0/3 foreign=1 mem=0/8151MiB util=0% | 9244:unknown
2026-09-07 02:49:43 ok       ours=0/3 foreign=1 mem=0/8151MiB util=0% | 9244:unknown
2026-09-07 02:51:44 ok       ours=0/3 foreign=1 mem=0/8151MiB util=0% | 9244:unknown
2026-09-07 02:53:46 ok       ours=0/3 foreign=1 mem=0/8151MiB util=0% | 9244:unknown
2026-09-07 02:55:48 ok       ours=0/3 foreign=1 mem=0/8151MiB util=0% | 9244:unknown
2026-09-07 02:57:49 ok       ours=0/3 foreign=1 mem=0/8151MiB util=0% | 9244:unknown
2026-09-07 02:59:51 ok       ours=0/3 foreign=1 mem=0/8151MiB util=0% | 9244:unknown
2026-09-07 03:01:52 ok       ours=0/3 foreign=1 mem=0/8151MiB util=0% | 9244:unknown
2026-09-07 03:03:54 ok       ours=0/3 foreign=1 mem=0/8151MiB util=0% | 9244:unknown
2026-09-07 03:05:55 ok       ours=0/3 foreign=1 mem=0/8151MiB util=0% | 9244:unknown
2026-09-07 03:07:57 ok       ours=0/3 foreign=1 mem=0/8151MiB util=0% | 9244:unknown
2026-09-07 03:09:58 ok       ours=0/3 foreign=1 mem=0/8151MiB util=0% | 9244:unknown
2026-09-07 03:12:00 ok       ours=0/3 foreign=1 mem=0/8151MiB util=0% | 9244:unknown
2026-09-07 03:14:01 ok       ours=0/3 foreign=1 mem=0/8151MiB util=0% | 9244:unknown
2026-09-07 03:16:03 ok       ours=0/3 foreign=1 mem=0/8151MiB util=0% | 9244:unknown
2026-09-07 03:18:04 ok       ours=0/3 foreign=1 mem=0/8151MiB util=0% | 9244:unknown
2026-09-07 03:20:06 ok       ours=0/3 foreign=1 mem=0/8151MiB util=0% | 9244:unknown
2026-09-07 03:22:07 ok       ours=0/3 foreign=1 mem=0/8151MiB util=0% | 9244:unknown
2026-09-07 03:24:09 ok       ours=0/3 foreign=1 mem=0/8151MiB util=0% | 9244:unknown
2026-09-07 03:26:10 ok       ours=0/3 foreign=1 mem=0/8151MiB util=0% | 9244:unknown
2026-09-07 03:28:12 ok       ours=0/3 foreign=1 mem=0/8151MiB util=0% | 9244:unknown
2026-09-07 03:30:13 ok       ours=0/3 foreign=1 mem=0/8151MiB util=0% | 9244:unknown
2026-09-07 03:32:15 ok       ours=0/3 foreign=1 mem=0/8151MiB util=0% | 9244:unknown
2026-09-07 03:34:17 ok       ours=0/3 foreign=1 mem=0/8151MiB util=0% | 9244:unknown
2026-09-07 03:36:18 ok       ours=0/3 foreign=1 mem=0/8151MiB util=0% | 9244:unknown
2026-09-07 03:38:20 ok       ours=0/3 foreign=1 mem=0/8151MiB util=0% | 9244:unknown
2026-09-07 03:40:21 ok       ours=0/3 foreign=1 mem=0/8151MiB util=0% | 9244:unknown
2026-09-07 03:42:23 ok       ours=0/3 foreign=1 mem=0/8151MiB util=0% | 9244:unknown
2026-09-07 03:44:24 ok       ours=0/3 foreign=1 mem=0/8151MiB util=0% | 9244:unknown
2026-09-07 03:46:26 ok       ours=0/3 foreign=1 mem=0/8151MiB util=0% | 9244:unknown
2026-09-07 03:48:27 ok       ours=0/3 foreign=1 mem=0/8151MiB util=0% | 9244:unknown
2026-09-07 03:50:30 ok       ours=0/3 foreign=1 mem=0/8151MiB util=0% | 9244:unknown
2026-09-07 03:52:31 ok       ours=0/3 foreign=1 mem=0/8151MiB util=0% | 9244:unknown
2026-09-07 03:54:33 ok       ours=0/3 foreign=1 mem=0/8151MiB util=0% | 9244:unknown
2026-09-07 03:56:35 ok       ours=0/3 foreign=1 mem=0/8151MiB util=0% | 9244:unknown
2026-09-07 03:58:36 ok       ours=0/3 foreign=1 mem=0/8151MiB util=0% | 9244:unknown
2026-09-07 04:00:38 ok       ours=0/3 foreign=1 mem=0/8151MiB util=0% | 9244:unknown
2026-09-07 04:02:39 ok       ours=0/3 foreign=1 mem=0/8151MiB util=0% | 9244:unknown
2026-09-07 04:04:41 ok       ours=0/3 foreign=1 mem=0/8151MiB util=0% | 9244:unknown
2026-09-07 04:06:42 ok       ours=0/3 foreign=1 mem=0/8151MiB util=0% | 9244:unknown
2026-09-07 04:08:44 ok       ours=0/3 foreign=1 mem=0/8151MiB util=0% | 9244:unknown
2026-09-07 04:10:45 ok       ours=0/3 foreign=1 mem=0/8151MiB util=0% | 9244:unknown
2026-09-07 04:12:47 ok       ours=0/3 foreign=1 mem=0/8151MiB util=0% | 9244:unknown
2026-09-07 04:14:48 ok       ours=0/3 foreign=1 mem=0/8151MiB util=0% | 9244:unknown
2026-09-07 04:16:50 ok       ours=0/3 foreign=1 mem=0/8151MiB util=0% | 9244:unknown
2026-09-07 04:18:51 ok       ours=0/3 foreign=1 mem=0/8151MiB util=0% | 9244:unknown
2026-09-07 04:20:53 ok       ours=0/3 foreign=1 mem=0/8151MiB util=0% | 9244:unknown
2026-09-07 04:22:54 ok       ours=0/3 foreign=1 mem=0/8151MiB util=0% | 9244:unknown
2026-09-07 04:24:56 ok       ours=0/3 foreign=1 mem=0/8151MiB util=0% | 9244:unknown
2026-09-07 04:26:57 ok       ours=0/3 foreign=1 mem=0/8151MiB util=0% | 9244:unknown
2026-09-07 04:28:59 ok       ours=0/3 foreign=1 mem=0/8151MiB util=0% | 9244:unknown
2026-09-07 04:31:01 ok       ours=0/3 foreign=1 mem=0/8151MiB util=0% | 9244:unknown
2026-09-07 04:33:02 ok       ours=0/3 foreign=1 mem=0/8151MiB util=0% | 9244:unknown
2026-09-07 04:35:04 ok       ours=0/3 foreign=1 mem=0/8151MiB util=0% | 9244:unknown
2026-09-07 04:37:05 ok       ours=0/3 foreign=1 mem=0/8151MiB util=0% | 9244:unknown
2026-09-07 04:39:07 ok       ours=0/3 foreign=1 mem=0/8151MiB util=0% | 9244:unknown
2026-09-07 04:41:09 ok       ours=0/3 foreign=1 mem=0/8151MiB util=0% | 9244:unknown
2026-09-07 04:43:10 ok       ours=0/3 foreign=1 mem=0/8151MiB util=0% | 9244:unknown
2026-09-07 04:45:12 ok       ours=0/3 foreign=1 mem=0/8151MiB util=0% | 9244:unknown
2026-09-07 04:47:13 ok       ours=0/3 foreign=1 mem=0/8151MiB util=0% | 9244:unknown
2026-09-07 04:49:15 ok       ours=0/3 foreign=1 mem=0/8151MiB util=0% | 9244:unknown
2026-09-07 04:51:16 ok       ours=0/3 foreign=1 mem=0/8151MiB util=0% | 9244:unknown
2026-09-07 04:53:18 ok       ours=0/3 foreign=1 mem=0/8151MiB util=0% | 9244:unknown
2026-09-07 04:55:20 ok       ours=0/3 foreign=1 mem=0/8151MiB util=0% | 9244:unknown
2026-09-07 04:57:21 ok       ours=0/3 foreign=1 mem=0/8151MiB util=0% | 9244:unknown
2026-09-07 04:59:23 ok       ours=0/3 foreign=1 mem=0/8151MiB util=0% | 9244:unknown
2026-09-07 05:01:24 ok       ours=0/3 foreign=1 mem=0/8151MiB util=0% | 9244:unknown
2026-09-07 05:03:26 ok       ours=0/3 foreign=1 mem=0/8151MiB util=0% | 9244:unknown
2026-09-07 05:05:27 ok       ours=0/3 foreign=1 mem=0/8151MiB util=0% | 9244:unknown
2026-09-07 05:07:29 ok       ours=0/3 foreign=1 mem=0/8151MiB util=0% | 9244:unknown
2026-09-07 05:09:30 ok       ours=0/3 foreign=1 mem=0/8151MiB util=0% | 9244:unknown
2026-09-07 05:11:32 ok       ours=0/3 foreign=1 mem=0/8151MiB util=0% | 9244:unknown
2026-09-07 05:13:33 ok       ours=0/3 foreign=1 mem=0/8151MiB util=0% | 9244:unknown
2026-09-07 05:15:35 ok       ours=0/3 foreign=1 mem=0/8151MiB util=0% | 9244:unknown
2026-09-07 05:17:36 ok       ours=0/3 foreign=1 mem=0/8151MiB util=0% | 9244:unknown
2026-09-07 05:19:38 ok       ours=0/3 foreign=1 mem=0/8151MiB util=0% | 9244:unknown
2026-09-07 05:21:39 ok       ours=0/3 foreign=1 mem=0/8151MiB util=0% | 9244:unknown
2026-09-07 05:23:41 ok       ours=0/3 foreign=1 mem=0/8151MiB util=0% | 9244:unknown
2026-09-07 05:25:42 ok       ours=0/3 foreign=1 mem=0/8151MiB util=0% | 9244:unknown
2026-09-07 05:27:44 ok       ours=0/3 foreign=1 mem=0/8151MiB util=0% | 9244:unknown
2026-09-07 05:29:46 ok       ours=0/3 foreign=1 mem=0/8151MiB util=0% | 9244:unknown
2026-09-07 05:31:47 ok       ours=0/3 foreign=1 mem=0/8151MiB util=0% | 9244:unknown
2026-09-07 05:33:48 ok       ours=0/3 foreign=1 mem=0/8151MiB util=0% | 9244:unknown
2026-09-07 05:35:50 ok       ours=0/3 foreign=1 mem=0/8151MiB util=0% | 9244:unknown
2026-09-07 05:37:51 ok       ours=0/3 foreign=1 mem=0/8151MiB util=0% | 9244:unknown
2026-09-07 05:39:53 ok       ours=0/3 foreign=1 mem=0/8151MiB util=0% | 9244:unknown
2026-09-07 05:41:54 ok       ours=0/3 foreign=1 mem=0/8151MiB util=0% | 9244:unknown
2026-09-07 05:43:56 ok       ours=0/3 foreign=1 mem=0/8151MiB util=0% | 9244:unknown
2026-09-07 05:45:58 ok       ours=0/3 foreign=1 mem=0/8151MiB util=0% | 9244:unknown
2026-09-07 05:47:59 ok       ours=0/3 foreign=1 mem=0/8151MiB util=0% | 9244:unknown
2026-09-07 05:50:00 ok       ours=0/3 foreign=1 mem=0/8151MiB util=0% | 9244:unknown
2026-09-07 05:52:02 ok       ours=0/3 foreign=1 mem=0/8151MiB util=0% | 9244:unknown
2026-09-07 05:54:03 ok       ours=0/3 foreign=1 mem=0/8151MiB util=0% | 9244:unknown
2026-09-07 05:56:05 ok       ours=0/3 foreign=1 mem=0/8151MiB util=0% | 9244:unknown
2026-09-07 05:58:07 ok       ours=0/3 foreign=1 mem=0/8151MiB util=0% | 9244:unknown
2026-09-07 06:00:08 ok       ours=0/3 foreign=1 mem=0/8151MiB util=0% | 9244:unknown
2026-09-07 06:02:10 ok       ours=0/3 foreign=1 mem=0/8151MiB util=0% | 9244:unknown
2026-09-07 06:04:12 ok       ours=0/3 foreign=1 mem=0/8151MiB util=0% | 9244:unknown
2026-09-07 06:06:14 ok       ours=0/3 foreign=1 mem=0/8151MiB util=0% | 9244:unknown
2026-09-07 06:08:15 ok       ours=0/3 foreign=1 mem=0/8151MiB util=0% | 9244:unknown
2026-09-07 06:10:17 ok       ours=0/3 foreign=1 mem=0/8151MiB util=0% | 9244:unknown
2026-09-07 06:12:19 ok       ours=0/3 foreign=1 mem=0/8151MiB util=0% | 9244:unknown
2026-09-07 06:14:20 ok       ours=0/3 foreign=1 mem=0/8151MiB util=0% | 9244:unknown
2026-09-07 06:16:22 ok       ours=0/3 foreign=1 mem=0/8151MiB util=0% | 9244:unknown
2026-09-07 06:18:24 ok       ours=0/3 foreign=1 mem=0/8151MiB util=0% | 9244:unknown
2026-09-07 06:20:26 ok       ours=0/3 foreign=1 mem=0/8151MiB util=0% | 9244:unknown
2026-09-07 06:22:27 ok       ours=0/3 foreign=1 mem=0/8151MiB util=0% | 9244:unknown
2026-09-07 06:24:29 ok       ours=0/3 foreign=1 mem=0/8151MiB util=0% | 9244:unknown
2026-09-07 06:26:31 ok       ours=0/3 foreign=1 mem=0/8151MiB util=0% | 9244:unknown
2026-09-07 06:28:33 ok       ours=0/3 foreign=1 mem=0/8151MiB util=0% | 9244:unknown
2026-09-07 06:30:35 ok       ours=0/3 foreign=1 mem=0/8151MiB util=0% | 9244:unknown
2026-09-07 06:32:36 ok       ours=0/3 foreign=1 mem=0/8151MiB util=0% | 9244:unknown
2026-09-07 06:34:38 ok       ours=0/3 foreign=1 mem=0/8151MiB util=0% | 9244:unknown
2026-09-07 06:36:40 ok       ours=0/3 foreign=1 mem=0/8151MiB util=0% | 9244:unknown
2026-09-07 06:38:42 ok       ours=0/3 foreign=1 mem=0/8151MiB util=0% | 9244:unknown
2026-09-07 06:40:43 ok       ours=0/3 foreign=1 mem=0/8151MiB util=0% | 9244:unknown
2026-09-07 06:42:45 ok       ours=0/3 foreign=1 mem=0/8151MiB util=0% | 9244:unknown
2026-09-07 06:44:47 ok       ours=0/3 foreign=1 mem=0/8151MiB util=0% | 9244:unknown
2026-09-07 06:46:49 ok       ours=0/3 foreign=1 mem=0/8151MiB util=0% | 9244:unknown
2026-09-07 06:48:50 ok       ours=0/3 foreign=1 mem=0/8151MiB util=0% | 9244:unknown
2026-09-07 06:50:52 ok       ours=0/3 foreign=1 mem=0/8151MiB util=0% | 9244:unknown
2026-09-07 06:52:54 ok       ours=0/3 foreign=1 mem=0/8151MiB util=0% | 9244:unknown
2026-09-07 06:54:56 ok       ours=0/3 foreign=1 mem=0/8151MiB util=0% | 9244:unknown
2026-09-07 06:56:58 ok       ours=0/3 foreign=1 mem=0/8151MiB util=0% | 9244:unknown
2026-09-07 06:58:59 ok       ours=0/3 foreign=1 mem=0/8151MiB util=0% | 9244:unknown
2026-09-07 07:01:01 ok       ours=0/3 foreign=1 mem=0/8151MiB util=0% | 9244:unknown
2026-09-07 07:03:03 ok       ours=0/3 foreign=1 mem=0/8151MiB util=0% | 9244:unknown
2026-09-07 07:05:05 ok       ours=0/3 foreign=1 mem=0/8151MiB util=0% | 9244:unknown
2026-09-07 07:07:07 ok       ours=0/3 foreign=1 mem=0/8151MiB util=0% | 9244:unknown
2026-09-07 07:09:08 ok       ours=0/3 foreign=1 mem=0/8151MiB util=0% | 9244:unknown
2026-09-07 07:11:10 ok       ours=0/3 foreign=1 mem=0/8151MiB util=0% | 9244:unknown
2026-09-07 07:13:12 ok       ours=0/3 foreign=1 mem=0/8151MiB util=0% | 9244:unknown
2026-09-07 07:15:14 ok       ours=0/3 foreign=1 mem=0/8151MiB util=0% | 9244:unknown
2026-09-07 07:17:15 ok       ours=0/3 foreign=1 mem=0/8151MiB util=0% | 9244:unknown
2026-09-07 07:19:17 ok       ours=0/3 foreign=1 mem=0/8151MiB util=0% | 9244:unknown
2026-09-07 07:21:19 ok       ours=0/3 foreign=1 mem=0/8151MiB util=0% | 9244:unknown
2026-09-07 07:23:21 ok       ours=0/3 foreign=1 mem=0/8151MiB util=0% | 9244:unknown
2026-09-07 07:25:23 ok       ours=0/3 foreign=1 mem=0/8151MiB util=0% | 9244:unknown
2026-09-07 07:27:24 ok       ours=0/3 foreign=1 mem=0/8151MiB util=0% | 9244:unknown
2026-09-07 07:29:26 ok       ours=0/3 foreign=1 mem=0/8151MiB util=0% | 9244:unknown
2026-09-07 07:31:28 ok       ours=0/3 foreign=1 mem=0/8151MiB util=0% | 9244:unknown
2026-09-07 07:33:30 ok       ours=0/3 foreign=1 mem=0/8151MiB util=0% | 9244:unknown
2026-09-07 07:35:31 ok       ours=0/3 foreign=1 mem=0/8151MiB util=0% | 9244:unknown
2026-09-07 07:37:33 ok       ours=0/3 foreign=1 mem=0/8151MiB util=0% | 9244:unknown
2026-09-07 07:39:35 ok       ours=0/3 foreign=1 mem=0/8151MiB util=0% | 9244:unknown
2026-09-07 07:41:37 ok       ours=0/3 foreign=1 mem=0/8151MiB util=0% | 9244:unknown
2026-09-07 07:43:38 ok       ours=0/3 foreign=1 mem=0/8151MiB util=0% | 9244:unknown
2026-09-07 07:45:41 ok       ours=0/3 foreign=1 mem=0/8151MiB util=0% | 9244:unknown
2026-09-07 07:47:42 ok       ours=0/3 foreign=1 mem=0/8151MiB util=0% | 9244:unknown
2026-09-07 07:49:44 ok       ours=0/3 foreign=1 mem=0/8151MiB util=0% | 9244:unknown
2026-09-07 07:51:46 ok       ours=0/3 foreign=1 mem=0/8151MiB util=0% | 9244:unknown
2026-09-07 07:53:49 ok       ours=0/3 foreign=1 mem=0/8151MiB util=0% | 9244:unknown
2026-09-07 07:55:51 ok       ours=0/3 foreign=1 mem=0/8151MiB util=0% | 9244:unknown
2026-09-07 07:56:53 ok       ours=0/3 foreign=1 mem=0/8151MiB util=0% | 9244:unknown
2026-09-07 07:57:53 ok       ours=1/3 foreign=1 mem=318/8151MiB util=79% | 39668:08_hmc_seed_benchmark.py; 9244:unknown
2026-09-07 07:59:55 ok       ours=1/3 foreign=1 mem=348/8151MiB util=53% | 39668:08_hmc_seed_benchmark.py; 9244:unknown
2026-09-07 08:01:58 ok       ours=1/3 foreign=1 mem=348/8151MiB util=66% | 26484:08_hmc_seed_benchmark.py; 9244:unknown
2026-09-07 08:04:00 ok       ours=1/3 foreign=1 mem=318/8151MiB util=76% | 43412:08_hmc_seed_benchmark.py; 9244:unknown
2026-09-07 08:06:03 ok       ours=1/3 foreign=1 mem=348/8151MiB util=35% | 43412:08_hmc_seed_benchmark.py; 9244:unknown
2026-09-07 08:08:05 ok       ours=0/3 foreign=1 mem=0/8151MiB util=0% | 9244:unknown
2026-09-07 08:10:06 ok       ours=0/3 foreign=1 mem=0/8151MiB util=0% | 9244:unknown
2026-09-07 08:12:08 ok       ours=1/3 foreign=1 mem=1036/8151MiB util=37% | 22552:02_train.py; 9244:unknown
2026-09-07 08:14:11 ok       ours=1/3 foreign=1 mem=1036/8151MiB util=15% | 22552:02_train.py; 9244:unknown
2026-09-07 08:16:13 ok       ours=1/3 foreign=1 mem=1036/8151MiB util=33% | 22552:02_train.py; 9244:unknown
2026-09-07 08:18:15 ok       ours=1/3 foreign=1 mem=1036/8151MiB util=12% | 22552:02_train.py; 9244:unknown
2026-09-07 08:20:18 ok       ours=1/3 foreign=1 mem=1036/8151MiB util=14% | 22552:02_train.py; 9244:unknown
2026-09-07 08:22:21 ok       ours=1/3 foreign=1 mem=1036/8151MiB util=24% | 22552:02_train.py; 9244:unknown
2026-09-07 08:24:23 ok       ours=1/3 foreign=1 mem=1036/8151MiB util=12% | 22552:02_train.py; 9244:unknown
2026-09-07 08:26:26 ok       ours=1/3 foreign=1 mem=1036/8151MiB util=11% | 22552:02_train.py; 9244:unknown
2026-09-07 08:28:29 ok       ours=1/3 foreign=1 mem=1036/8151MiB util=12% | 22552:02_train.py; 9244:unknown
2026-09-07 08:30:31 ok       ours=1/3 foreign=1 mem=1036/8151MiB util=14% | 22552:02_train.py; 9244:unknown
2026-09-07 08:32:33 ok       ours=1/3 foreign=1 mem=1036/8151MiB util=16% | 22552:02_train.py; 9244:unknown
2026-09-07 08:34:36 ok       ours=1/3 foreign=1 mem=1036/8151MiB util=13% | 22552:02_train.py; 9244:unknown
2026-09-07 08:36:38 ok       ours=1/3 foreign=1 mem=1036/8151MiB util=20% | 22552:02_train.py; 9244:unknown
